Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Monoubiquitinated Protein Deubiquitination (GO:0035520)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	TRRAP
Negative Regulation Of Epithelial Cell Migration (GO:0010633)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	PTEN
Negative Regulation Of Small Molecule Metabolic Process (GO:0062014)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	EP300
Phosphatidic Acid Metabolic Process (GO:0046473)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	GPAM
Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	APEX1
Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	RAC2
Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	IFNG
Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	APEX1
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	TLR4
Regulation Of Metal Ion Transport (GO:0010959)	1/34	0.3504524919828776	0.4048691500685616	0	0	2.380176264638416	2.4956865168842852	EPB41
Regulation Of Neuronal Synaptic Plasticity (GO:0048168)	1/34	0.3504524919828776	0.4048691500685616	0	0	2.380176264638416	2.4956865168842852	GRIN2A
Cellular Response To Glucose Stimulus (GO:0071333)	1/34	0.3504524919828776	0.4048691500685616	0	0	2.380176264638416	2.4956865168842852	AGER
Response To Estrogen (GO:0043627)	1/34	0.3504524919828776	0.4048691500685616	0	0	2.380176264638416	2.4956865168842852	EP300
Sister Chromatid Segregation (GO:0000819)	1/34	0.3504524919828776	0.4048691500685616	0	0	2.380176264638416	2.4956865168842852	KIF18B
Superoxide Metabolic Process (GO:0006801)	1/34	0.3504524919828776	0.4048691500685616	0	0	2.380176264638416	2.4956865168842852	PRDX2
Histone Deubiquitination (GO:0016578)	1/34	0.3504524919828776	0.4048691500685616	0	0	2.380176264638416	2.4956865168842852	TRRAP
Positive Regulation Of Immunoglobulin Production (GO:0002639)	1/34	0.3504524919828776	0.4048691500685616	0	0	2.380176264638416	2.4956865168842852	IL2
Regulation Of Blood Circulation (GO:1903522)	1/34	0.3504524919828776	0.4048691500685616	0	0	2.380176264638416	2.4956865168842852	AGER
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	1/34	0.3504524919828776	0.4048691500685616	0	0	2.380176264638416	2.4956865168842852	TNF
Phosphatidylinositol Biosynthetic Process (GO:0006661)	2/98	0.3506411200469767	0.4048691500685616	0	0	1.6376666666666666	1.716261612143512	PIK3CA;PTEN
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	2/98	0.3506411200469767	0.4048691500685616	0	0	1.6376666666666666	1.716261612143512	KDM1A;SYK
Regulation Of Cytokine Production (GO:0001817)	3/167	0.35178024967708266	0.405990660290488	0	0	1.438730531883632	1.50311169317221	CASP8;IFNG;TNF
Adherens Junction Organization (GO:0034332)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	CTNNB1
Regulation Of mRNA Processing (GO:0050684)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	JMJD6
Regulation Of Postsynaptic Membrane Potential (GO:0060078)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	GRIN2A
Regulation Of Regulated Secretory Pathway (GO:1903305)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	SYT4
Regulatory ncRNA Processing (GO:0070918)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	TERT
Dendrite Morphogenesis (GO:0048813)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	PTEN
Response To Nutrient Levels (GO:0031667)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	PPARD
Endoderm Formation (GO:0001706)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	MMP8
Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	PTEN
Platelet Aggregation (GO:0070527)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	PDGFRA
Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	RAC1
Regulation Of Cardiac Muscle Contraction (GO:0055117)	1/35	0.3586507136968598	0.4115636036208272	0	0	2.310053902038903	2.3687438394087645	NPPA
Regulation Of Glucose Import (GO:0046324)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	AKT1
Regulation Of Intracellular Protein Transport (GO:0033157)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	BMP4
Blood Vessel Diameter Maintenance (GO:0097746)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	F2RL1
Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	MAPK1
Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	RAC1
Histone H3 Acetylation (GO:0043966)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	TRRAP
Interstrand Cross-Link Repair (GO:0036297)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	XRCC3
Lytic Vacuole Organization (GO:0080171)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	MYO7A
Negative Regulation Of T Cell Proliferation (GO:0042130)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	CD274
Negative Regulation Of Protein Kinase B Signaling (GO:0051898)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	PTEN
Neural Crest Cell Migration (GO:0001755)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	ERBB4
Positive Regulation Of Interferon-Beta Production (GO:0032728)	1/36	0.3667458672961938	0.41847087405164757	0	0	2.243938531587934	2.2508636186673487	TLR4
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	2/103	0.37332647552474585	0.42498557430084455	0	0	1.5561980198019802	1.5333249787604242	SLC39A12;CLU
RNA Stabilization (GO:0043489)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	E2F1
Axonemal Dynein Complex Assembly (GO:0070286)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	CCDC63
Regulation Of Ossification (GO:0030278)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	BMP4
Regulation Of p38MAPK Cascade (GO:1900744)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	BMP4
Calcium Ion Import Across Plasma Membrane (GO:0098703)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	CLU
Spliceosomal snRNP Assembly (GO:0000387)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	CLNS1A
Muscle Cell Differentiation (GO:0042692)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	KDM1A
Muscle Tissue Development (GO:0060537)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	NF1
Positive Regulation Of Exocytosis (GO:0045921)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	IFNG
Positive Regulation Of Signaling (GO:0023056)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	TNF
Protein Acylation (GO:0043543)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	EP300
Regulation Of Cellular Component Biogenesis (GO:0044087)	1/37	0.3747392434823073	0.42498557430084455	0	0	2.1814962372731297	2.141192757453422	NF2
Macroautophagy (GO:0016236)	2/104	0.3778261413315511	0.42828558382428406	0	0	1.5408627450980392	1.4997542724500832	STX17;PIP4K2A
Amino Acid Catabolic Process (GO:0009063)	1/38	0.3826321168499513	0.43231531558151903	0	0	2.122429202110477	2.0389780064648804	CBS
Response To cAMP (GO:0051591)	1/38	0.3826321168499513	0.43231531558151903	0	0	2.122429202110477	2.0389780064648804	SLC5A5
Connective Tissue Development (GO:0061448)	1/38	0.3826321168499513	0.43231531558151903	0	0	2.122429202110477	2.0389780064648804	COL2A1
mRNA Transcription By RNA Polymerase II (GO:0042789)	1/38	0.3826321168499513	0.43231531558151903	0	0	2.122429202110477	2.0389780064648804	PPARG
Negative Regulation Of Type I Interferon Production (GO:0032480)	1/38	0.3826321168499513	0.43231531558151903	0	0	2.122429202110477	2.0389780064648804	CUL3
Positive Regulation Of Bone Mineralization (GO:0030501)	1/38	0.3826321168499513	0.43231531558151903	0	0	2.122429202110477	2.0389780064648804	BMP4
Positive Regulation Of Cation Channel Activity (GO:2001259)	1/38	0.3826321168499513	0.43231531558151903	0	0	2.122429202110477	2.0389780064648804	APEX1
Anterograde Axonal Transport (GO:0008089)	1/39	0.3904257460631039	0.43907014399193317	0	0	2.0664709582721743	1.9435520555018446	APEX1
Regulation Of Mitotic Spindle Organization (GO:0060236)	1/39	0.3904257460631039	0.43907014399193317	0	0	2.0664709582721743	1.9435520555018446	HSPA1A
Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)	1/39	0.3904257460631039	0.43907014399193317	0	0	2.0664709582721743	1.9435520555018446	GRIN2A
Regulation Of Protein Targeting To Mitochondrion (GO:1903214)	1/39	0.3904257460631039	0.43907014399193317	0	0	2.0664709582721743	1.9435520555018446	RAC2
Vitamin Transport (GO:0051180)	1/39	0.3904257460631039	0.43907014399193317	0	0	2.0664709582721743	1.9435520555018446	CUBN
Histone H4 Acetylation (GO:0043967)	1/39	0.3904257460631039	0.43907014399193317	0	0	2.0664709582721743	1.9435520555018446	TRRAP
Positive Regulation Of ATP-dependent Activity (GO:0032781)	1/39	0.3904257460631039	0.43907014399193317	0	0	2.0664709582721743	1.9435520555018446	POT1
Positive Regulation Of Intracellular Transport (GO:0032388)	1/39	0.3904257460631039	0.43907014399193317	0	0	2.0664709582721743	1.9435520555018446	STK11
Positive Regulation Of Lymphocyte Differentiation (GO:0045621)	1/39	0.3904257460631039	0.43907014399193317	0	0	2.0664709582721743	1.9435520555018446	SYK
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	1/39	0.3904257460631039	0.43907014399193317	0	0	2.0664709582721743	1.9435520555018446	F2RL1
Negative Regulation Of Translation (GO:0017148)	2/107	0.3912432282641479	0.43958075669808355	0	0	1.4966095238095238	1.404457057358152	FTO;RPS3
Positive Regulation Of T Cell Activation (GO:0050870)	2/107	0.3912432282641479	0.43958075669808355	0	0	1.4966095238095238	1.404457057358152	CD274;HLA-DQA1
Glycerophospholipid Biosynthetic Process (GO:0046474)	2/108	0.39568707031900574	0.4443672344947423	0	0	1.4824150943396226	1.3743938880458906	GPAM;PTEN
Cellular Response To Heat (GO:0034605)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	HSPA1A
Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	NPPA
Water-Soluble Vitamin Metabolic Process (GO:0006767)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	CUBN
mRNA 3'-End Processing (GO:0031124)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	MTPAP
Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	PTEN
Negative Regulation Of Protein Localization (GO:1903828)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	GOPC
Positive Regulation Of Catalytic Activity (GO:0043085)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	POT1
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	AKT1
Positive Regulation Of Insulin Secretion (GO:0032024)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	RFX6
Positive Regulation Of Stem Cell Population Maintenance (GO:1902459)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	HDAC2
Protein Localization To Chromosome (GO:0034502)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	PARP1
Regulation Of Autophagosome Assembly (GO:2000785)	1/40	0.39812137405794396	0.44462400916258843	0	0	2.0133823679640415	1.8543218594389608	PIP4K2A
Positive Regulation Of Wnt Signaling Pathway (GO:0030177)	2/109	0.4001160720619479	0.4466454906865953	0	0	1.4684859813084112	1.3451340308851631	TERT;NFKB1
Proteolysis (GO:0006508)	5/330	0.40242543234919476	0.4490161996553054	0	0	1.2097788850825288	1.1011957383923114	CASP8;MDM2;CAPN1;MMP8;ADAMTS20
Regulation Of Dendrite Development (GO:0050773)	1/41	0.4057202283291293	0.45061397260246266	0	0	1.9629482071713147	1.7707587938919342	DCC
Detection Of Chemical Stimulus Involved In Sensory Perception Of Bitter Taste (GO:0001580)	1/41	0.4057202283291293	0.45061397260246266	0	0	1.9629482071713147	1.7707587938919342	TAS2R60
Synaptic Vesicle Exocytosis (GO:0016079)	1/41	0.4057202283291293	0.45061397260246266	0	0	1.9629482071713147	1.7707587938919342	SYT4
Heart Contraction (GO:0060047)	1/41	0.4057202283291293	0.45061397260246266	0	0	1.9629482071713147	1.7707587938919342	PIK3CA
Visual System Development (GO:0150063)	1/41	0.4057202283291293	0.45061397260246266	0	0	1.9629482071713147	1.7707587938919342	PAX6
Negative Regulation Of DNA Recombination (GO:0045910)	1/41	0.4057202283291293	0.45061397260246266	0	0	1.9629482071713147	1.7707587938919342	RTEL1
Negative Regulation Of mRNA Catabolic Process (GO:1902373)	1/41	0.4057202283291293	0.45061397260246266	0	0	1.9629482071713147	1.7707587938919342	E2F1
Non-Canonical Wnt Signaling Pathway (GO:0035567)	1/41	0.4057202283291293	0.45061397260246266	0	0	1.9629482071713147	1.7707587938919342	RAC1
Positive Regulation Of Ossification (GO:0045778)	1/41	0.4057202283291293	0.45061397260246266	0	0	1.9629482071713147	1.7707587938919342	BMP4
Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	1/41	0.4057202283291293	0.45061397260246266	0	0	1.9629482071713147	1.7707587938919342	IFNB1
Cytoskeleton Organization (GO:0007010)	2/111	0.40892823825155405	0.45396852149174355	0	0	1.4413944954128441	1.288917436246315	RAC1;SIPA1
Cardiac Ventricle Morphogenesis (GO:0003208)	1/42	0.41322352103441296	0.45768667462557006	0	0	1.914974249344087	1.6923903183237716	BMP4
Cellular Response To Glucose Starvation (GO:0042149)	1/42	0.41322352103441296	0.45768667462557006	0	0	1.914974249344087	1.6923903183237716	TP53
Sensory Perception Of Bitter Taste (GO:0050913)	1/42	0.41322352103441296	0.45768667462557006	0	0	1.914974249344087	1.6923903183237716	TAS2R60
Monoatomic Cation Transport (GO:0006812)	1/42	0.41322352103441296	0.45768667462557006	0	0	1.914974249344087	1.6923903183237716	GRIN2A
Regulation Of Axonogenesis (GO:0050770)	1/42	0.41322352103441296	0.45768667462557006	0	0	1.914974249344087	1.6923903183237716	PTEN
Regulation Of Filopodium Assembly (GO:0051489)	1/43	0.42063244922382603	0.4637693230047562	0	0	1.8692847656991083	1.6187928847936228	CLU
Intracellular Glucose Homeostasis (GO:0001678)	1/43	0.42063244922382603	0.4637693230047562	0	0	1.8692847656991083	1.6187928847936228	NGFR
Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518)	1/43	0.42063244922382603	0.4637693230047562	0	0	1.8692847656991083	1.6187928847936228	MAPK1
Lysosome Organization (GO:0007040)	1/43	0.42063244922382603	0.4637693230047562	0	0	1.8692847656991083	1.6187928847936228	MYO7A
mRNA Catabolic Process (GO:0006402)	1/43	0.42063244922382603	0.4637693230047562	0	0	1.8692847656991083	1.6187928847936228	HSPA1A
mRNA Destabilization (GO:0061157)	1/43	0.42063244922382603	0.4637693230047562	0	0	1.8692847656991083	1.6187928847936228	FTO
Positive Regulation Of Biomineral Tissue Development (GO:0070169)	1/43	0.42063244922382603	0.4637693230047562	0	0	1.8692847656991083	1.6187928847936228	BMP4
Positive Regulation Of Cell Division (GO:0051781)	1/43	0.42063244922382603	0.4637693230047562	0	0	1.8692847656991083	1.6187928847936228	CUL3
Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	1/43	0.42063244922382603	0.4637693230047562	0	0	1.8692847656991083	1.6187928847936228	CLU
Regulation Of Cell-Cell Adhesion (GO:0022407)	1/43	0.42063244922382603	0.4637693230047562	0	0	1.8692847656991083	1.6187928847936228	NF2
Response To Endoplasmic Reticulum Stress (GO:0034976)	2/114	0.42202723349165316	0.4648833687688111	0	0	1.4025714285714286	1.2099779397329211	TP53;MAP3K5
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	2/114	0.42202723349165316	0.4648833687688111	0	0	1.4025714285714286	1.2099779397329211	STK11;PTPRO
Axonogenesis (GO:0007409)	3/188	0.4231747453729835	0.4659352339814506	0	0	1.274047541517421	1.0956427606137344	DCC;PTPRO;PTEN
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	1/44	0.4279481949846081	0.46841931387681773	0	0	1.8257203743166868	1.5495858830857483	PIP4K2A
Autophagosome Maturation (GO:0097352)	1/44	0.4279481949846081	0.46841931387681773	0	0	1.8257203743166868	1.5495858830857483	STX17
Bone Development (GO:0060348)	1/44	0.4279481949846081	0.46841931387681773	0	0	1.8257203743166868	1.5495858830857483	TP53
Regulation Of Transport (GO:0051049)	1/44	0.4279481949846081	0.46841931387681773	0	0	1.8257203743166868	1.5495858830857483	EPB41
Regulation Of Viral Entry Into Host Cell (GO:0046596)	1/44	0.4279481949846081	0.46841931387681773	0	0	1.8257203743166868	1.5495858830857483	HS3ST6
Response To Unfolded Protein (GO:0006986)	1/44	0.4279481949846081	0.46841931387681773	0	0	1.8257203743166868	1.5495858830857483	HSPA1A
Extracellular Matrix Disassembly (GO:0022617)	1/44	0.4279481949846081	0.46841931387681773	0	0	1.8257203743166868	1.5495858830857483	MMP8
